Metadata;Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa)
;4222555400280;1649435703234375;0;25695;1;2209;1555.000000;35872;32976;31983;32479;32736;31631;29747;31765;31774;0;0;7.329356;0.631411;-1.432617;-0.955174;-0.218533;-1.664607;-49.714760;6.891954;-15.924289;-0.589105;-0.008562;0.743896;0.315438;30.444126;0.000000;4222555400280;1649435703234375;0;17503;1;2209;1579.000000;34560;31728;33135;28303;34576;29487;28965;35509;31844;0;0;4.417537;-2.489033;1.385854;-0.702525;0.045680;-5.317676;-54.632917;33.980390;-19.595375;0.528585;0.272248;-0.703508;0.389301;30.396243;0.000000;4222555400280;1649435703234375;0;5207;1;2209;1658.000000;32784;52704;36863;33551;33904;28479;31155;30212;29881;0;0;-0.237941;14.882527;3.320246;1.146560;1.526081;-6.726333;-39.861549;-14.840472;-41.132180;0.702269;0.373085;-0.520609;-0.310793;26.154381;0.000000;4222555400280;1649435703234375;0;25695;1;2209;1659.000000;37184;32528;31967;32367;32736;31871;30037;33334;34405;0;0;10.068369;-0.270232;-1.997342;-0.473401;-0.482609;-1.434343;-49.745261;10.701697;14.457611;-0.331701;-0.655619;0.383556;-0.559485;30.453172;0.000000;4222555400280;1649435703234375;0;50263;1;2209;1671.000000;46384;34752;32079;31695;33392;32111;28911;31895;34214;0;0;10.355379;1.333554;-0.358306;-0.264524;-0.082747;-0.944728;-58.208869;-6.378406;12.685904;-0.290441;-0.688969;0.271541;-0.605996;30.059347;0.000000;4222555400280;1649435703234375;0;62559;1;2209;1612.000000;33760;28656;32991;30879;32336;32751;32455;38824;32830;0;0;2.167406;-9.245238;1.488314;0.169717;0.046776;0.027909;-15.304701;77.932183;-3.402351;-0.232761;0.321757;-0.533074;0.747079;25.849430;0.000000
;4222555400300;1649435703242187;0;46175;1;2210;1555.000000;35840;32576;31807;32527;32736;31759;29763;31733;31742;0;0;7.271168;-0.266347;-1.832334;-0.876437;-0.217027;-1.463406;-49.639661;5.776321;-15.811134;-0.586724;-0.010400;0.743154;0.321511;30.444126;0.000000;4222555400300;1649435703242187;0;33887;1;2210;1578.000000;34880;32032;32975;28159;34544;29375;28821;35349;31892;0;0;5.137473;-1.811710;1.024963;-0.928097;-0.008330;-5.499310;-56.005134;32.992121;-19.390646;0.537426;0.285560;-0.698962;0.375608;30.191289;0.000000;4222555400300;1649435703242187;0;58455;1;2210;1659.000000;35184;53520;35759;33519;33904;28543;31315;30020;29881;0;0;1.559716;15.464938;2.488529;1.095391;1.522186;-6.624371;-38.801861;-17.835473;-40.956119;0.695162;0.390749;-0.508399;-0.324956;26.363004;0.000000;4222555400300;1649435703242187;0;50271;1;2210;1659.000000;37344;32512;32015;32383;32768;31871;30037;33270;34405;0;0;10.428091;-0.311390;-1.889585;-0.447573;-0.431932;-1.433176;-49.490658;10.023356;14.619088;-0.334790;-0.658392;0.381037;-0.556099;30.453172;0.000000;4222555400300;1649435703242187;0;42071;1;2210;1670.000000;46480;33600;31999;31663;33408;32111;28927;31879;34214;0;0;10.442714;0.468362;-0.418394;-0.315600;-0.054147;-0.943892;-58.083417;-6.349545;12.810358;-0.293048;-0.690033;0.269787;-0.604311;29.861523;0.000000;4222555400300;1649435703242187;0;33887;1;2210;1612.000000;33888;28896;33583;30927;32304;32735;32439;38840;32798;0;0;2.444256;-8.708463;2.814128;0.246889;-0.005322;0.003132;-15.501687;78.061675;-3.385075;-0.233248;0.321491;-0.532271;0.747614;25.849430;0.000000
;4222555400320;1649435703250000;0;50271;1;2211;1555.000000;35856;32240;31647;32543;32736;31887;29779;31669;31758;0;0;7.319942;-1.022019;-2.195802;-0.849150;-0.215591;-1.261283;-49.613089;4.936571;-15.469958;-0.584576;-0.011716;0.742420;0.327026;30.444126;0.000000;4222555400320;1649435703250000;0;62559;1;2211;1579.000000;35312;32112;32831;28047;34512;29263;28693;35221;31940;0;0;6.122305;-1.643495;0.699995;-1.104648;-0.067154;-5.680065;-57.333039;32.059093;-19.018052;0.546311;0.298942;-0.694260;0.360807;30.396243;0.000000;4222555400320;1649435703250000;0;13399;1;2211;1658.000000;37088;53232;34447;33615;33984;28607;31443;29812;29913;0;0;2.995669;15.227070;1.498909;1.250434;1.651593;-6.521206;-37.498419;-20.410250;-41.102001;0.687706;0.408523;-0.495840;-0.338101;26.154381;0.000000;4222555400320;1649435703250000;0;5215;1;2211;1660.000000;37296;32528;32079;32399;32800;31887;30037;33238;34421;0;0;10.320417;-0.272054;-1.745577;-0.420711;-0.382777;-1.406787;-49.536338;9.582434;14.712708;-0.337818;-0.661030;0.378448;-0.552897;30.654582;0.000000;4222555400320;1649435703250000;0;50263;1;2211;1671.000000;46528;32992;31823;31695;33408;32111;28943;31815;34230;0;0;10.486950;0.013034;-0.549810;-0.264900;-0.056993;-0.944775;-57.757336;-6.653130;12.930486;-0.295513;-0.691153;0.267910;-0.602663;30.059347;0.000000;4222555400320;1649435703250000;0;42079;1;2211;1612.000000;33920;28640;33407;30863;32352;32719;32439;38840;32798;0;0;2.525481;-9.287694;2.420101;0.144684;0.071117;-0.024448;-15.487988;78.178558;-3.333836;-0.233365;0.321152;-0.531801;0.748058;25.849430;0.000000
;4222555400340;1649435703257812;0;62559;1;2212;1555.000000;35888;31984;31551;32543;32752;32015;29827;31653;31758;0;0;7.402152;-1.598485;-2.413932;-0.847606;-0.188532;-1.059097;-49.317431;3.879566;-15.413844;-0.582746;-0.012485;0.741610;0.332062;30.444126;0.000000;4222555400340;1649435703257812;0;5215;1;2212;1579.000000;35824;31904;32687;27903;34512;29167;28581;35045;31972;0;0;7.298622;-2.132293;0.375128;-1.329779;-0.070328;-5.836390;-58.494161;31.068422;-19.136245;0.555387;0.312117;-0.689342;0.344871;30.396243;0.000000;4222555400340;1649435703257812;0;29783;1;2212;1659.000000;37376;52752;33455;33807;34144;28623;31619;29604;29961;0;0;3.217370;14.866256;0.749784;1.560255;1.901218;-6.492198;-35.911856;-22.953597;-41.263810;0.679781;0.427118;-0.482721;-0.349926;26.363004;0.000000;4222555400340;1649435703257812;0;17503;1;2212;1659.000000;37168;32560;32127;32431;32784;31903;30069;33190;34421;0;0;10.031104;-0.198826;-1.637441;-0.370873;-0.406738;-1.380075;-49.582072;9.146657;14.788277;-0.340616;-0.663723;0.375837;-0.549727;30.453172;0.000000;4222555400340;1649435703257812;0;17495;1;2212;1671.000000;46640;33232;31967;31759;33424;32095;28959;31767;34230;0;0;10.568573;0.191355;-0.441796;-0.164606;-0.032187;-0.970368;-57.585375;-7.159434;12.907039;-0.297790;-0.692349;0.265694;-0.601149;30.059347;0.000000;4222555400340;1649435703257812;0;58463;1;2212;1612.000000;33776;28736;33407;30863;32336;32751;32439;38840;32798;0;0;2.199891;-9.065550;2.420113;0.144063;0.046514;0.027790;-15.345362;78.157618;-3.625276;-0.233686;0.320777;-0.531374;0.748421;25.849430;0.000000
;4222555400360;1649435703265625;0;13407;1;2213;1555.000000;35856;31808;31519;32559;32752;32143;29827;31605;31758;0;0;7.335658;-1.992845;-2.486564;-0.820319;-0.187096;-0.856974;-49.039327;2.959582;-15.469282;-0.581166;-0.012735;0.740823;0.336548;30.444126;0.000000;4222555400360;1649435703265625;0;29791;1;2213;1580.000000;36288;31504;32511;27759;34544;29087;28453;34885;32036;0;0;8.372687;-3.053530;-0.021371;-1.554435;-0.022665;-5.967326;-59.766912;29.695441;-18.869159;0.564737;0.324920;-0.684084;0.327915;30.601196;0.000000;4222555400360;1649435703265625;0;50263;1;2213;1659.000000;37184;53488;33551;33967;34288;28623;31763;29380;30041;0;0;3.064379;15.418047;0.822068;1.818563;2.128987;-6.489457;-33.975858;-25.411112;-41.063464;0.671353;0.446399;-0.469008;-0.360616;26.363004;0.000000;4222555400360;1649435703265625;0;33887;1;2213;1659.000000;37024;32624;32111;32479;32784;31935;30069;33174;34437;0;0;9.705603;-0.051709;-1.673294;-0.294360;-0.406810;-1.327277;-49.327631;8.444895;15.039727;-0.343094;-0.666418;0.373184;-0.546724;30.453172;0.000000;4222555400360;1649435703265625;0;42071;1;2213;1671.000000;46400;33984;31887;31839;33456;32079;28959;31751;34230;0;0;10.377311;0.757952;-0.502083;-0.039560;0.018231;-0.996102;-57.523634;-7.633696;12.910243;-0.299839;-0.693588;0.263052;-0.599863;30.059347;0.000000;4222555400360;1649435703265625;0;13407;1;2213;1612.000000;34048;28528;33375;30863;32336;32655;32439;38856;32766;0;0;2.815911;-9.545355;2.348434;0.145804;0.042098;-0.127743;-15.345742;78.133608;-3.696603;-0.233562;0.320736;-0.530743;0.748925;25.849430;0.000000
;4222555400380;1649435703273437;0;25695;1;2214;1555.000000;35776;31664;31583;32543;32736;32271;29811;31621;31774;0;0;7.158541;-2.313545;-2.341052;-0.844460;-0.211385;-0.653531;-48.924574;2.190472;-15.330692;-0.579773;-0.012309;0.740054;0.340636;30.444126;0.000000;4222555400380;1649435703273437;0;37983;1;2214;1579.000000;36560;31168;32255;27599;34592;29023;28325;34709;32100;0;0;9.004828;-3.825553;-0.597330;-1.802848;0.056659;-6.073490;-61.391523;28.352811;-18.823605;0.574420;0.337168;-0.678438;0.309971;30.396243;0.000000;4222555400380;1649435703273437;0;58455;1;2214;1658.000000;37392;55312;34975;34031;34400;28639;31971;29172;30121;0;0;3.201300;16.776568;1.898027;1.922639;2.309291;-6.462798;-32.087100;-27.661331;-40.560589;0.662600;0.465829;-0.454672;-0.370457;26.154381;0.000000;4222555400380;1649435703273437;0;54367;1;2214;1659.000000;36896;32688;32031;32527;32784;31951;30101;33126;34437;0;0;9.416121;0.094924;-1.853136;-0.217922;-0.406629;-1.300033;-49.299618;7.770325;15.114286;-0.345310;-0.669153;0.370428;-0.543854;30.453172;0.000000;4222555400380;1649435703273437;0;50263;1;2214;1671.000000;45952;34496;31439;31887;33488;32063;28975;31719;34214;0;0;10.031623;1.147512;-0.838319;0.035230;0.068933;-1.021650;-57.412117;-8.068711;12.909224;-0.301792;-0.694812;0.260102;-0.598753;30.059347;0.000000;4222555400380;1649435703273437;0;29791;1;2214;1612.000000;33872;28752;33343;30863;32336;32703;32455;38856;32766;0;0;2.414021;-9.032885;2.276656;0.144933;0.044306;-0.049977;-15.475533;78.274698;-3.806732;-0.233660;0.320529;-0.530213;0.749358;25.849430;0.000000
;4222555400400;1649435703281250;0;42079;1;2215;1555.000000;35648;31584;31663;32527;32720;32399;29827;31589;31774;0;0;6.869818;-2.488678;-2.159096;-0.868602;-0.235675;-0.450088;-48.600002;1.190423;-15.405853;-0.578572;-0.011210;0.739303;0.344326;30.444126;0.000000;4222555400400;1649435703281250;0;58463;1;2215;1579.000000;36736;30960;32063;27487;34608;28959;28213;34517;32148;0;0;9.414131;-4.302927;-1.029276;-1.977529;0.080887;-6.178182;-63.000422;27.199090;-18.814116;0.584173;0.349064;-0.672396;0.291170;30.396243;0.000000;4222555400400;1649435703281250;0;58455;1;2215;1659.000000;38240;58544;37455;34095;34464;28687;32163;28932;30233;0;0;3.805716;19.180784;3.772812;2.026138;2.406766;-6.384893;-30.288711;-29.751771;-40.549055;0.653436;0.485182;-0.440041;-0.379452;26.363004;0.000000;4222555400400;1649435703281250;0;58463;1;2215;1658.000000;36816;32736;31983;32575;32784;31967;30101;33078;34453;0;0;9.234158;0.202088;-1.961037;-0.142438;-0.405180;-1.272427;-49.070625;7.222196;15.187352;-0.347267;-0.671926;0.367572;-0.541121;30.251762;0.000000;4222555400400;1649435703281250;0;5207;1;2215;1671.000000;45760;35408;30783;31871;33488;32063;28991;31671;34214;0;0;9.873742;1.833374;-1.330048;0.010102;0.069075;-1.021557;-57.426421;-8.056360;12.908594;-0.303808;-0.695996;0.257205;-0.597608;30.059347;0.000000;4222555400400;1649435703281250;0;50271;1;2215;1613.000000;34016;28768;33327;30847;32336;32671;32455;38856;32750;0;0;2.736865;-9.002030;2.241239;0.119865;0.042004;-0.102309;-15.503418;78.278839;-3.950630;-0.233577;0.320460;-0.529689;0.749785;26.047548;0.000000
;4222555400420;1649435703289062;0;58463;1;2216;1556.000000;35504;31536;31631;32527;32720;32495;29843;31589;31774;0;0;6.544631;-2.591473;-2.232468;-0.869862;-0.236356;-0.298358;-48.542260;0.549624;-15.247271;-0.577564;-0.009670;0.738547;0.347670;30.659026;0.000000;4222555400420;1649435703289062;0;13407;1;2216;1579.000000;36976;30912;32031;27503;34576;28927;28101;34325;32228;0;0;9.963777;-4.419852;-1.101786;-1.953776;0.027047;-6.228405;-64.328193;25.697399;-18.397847;0.593440;0.360987;-0.665959;0.272060;30.396243;0.000000;4222555400420;1649435703289062;0;9303;1;2216;1659.000000;38640;60544;39535;34159;34528;28719;32371;28756;30361;0;0;4.086166;20.669366;5.344824;2.129610;2.507738;-6.332793;-28.637228;-31.603181;-40.469783;0.643823;0.504498;-0.425083;-0.387657;26.363004;0.000000;4222555400420;1649435703289062;0;9311;1;2216;1658.000000;36800;32800;31903;32607;32784;31983;30117;33046;34469;0;0;9.196144;0.344806;-2.141044;-0.091454;-0.405144;-1.245741;-48.987046;6.676799;15.442428;-0.349025;-0.674711;0.364663;-0.538486;30.251762;0.000000;4222555400420;1649435703289062;0;29783;1;2216;1671.000000;45808;36096;30479;31839;33472;32063;28991;31671;34230;0;0;9.900538;2.348212;-1.557751;-0.039778;0.043605;-1.021325;-57.476042;-8.380220;12.910891;-0.305930;-0.697170;0.254451;-0.596335;30.059347;0.000000;4222555400420;1649435703289062;0;62559;1;2216;1613.000000;33952;28480;33423;30847;32320;32655;32423;38840;32766;0;0;2.604400;-9.650305;2.456631;0.120115;0.015194;-0.127833;-15.217193;78.111958;-3.868290;-0.233475;0.320522;-0.529106;0.750201;26.047548;0.000000
;4222555400440;1649435703296875;0;9311;1;2217;1555.000000;35376;31488;31679;32527;32704;32591;29843;31557;31758;0;0;6.253943;-2.694553;-2.122213;-0.866237;-0.259229;-0.145814;-48.597159;0.285515;-15.388755;-0.576690;-0.007668;0.737843;0.350654;30.444126;0.000000;4222555400440;1649435703296875;0;37983;1;2217;1578.000000;37360;30848;32111;27711;34576;28911;28005;34133;32260;0;0;10.841680;-4.579215;-0.922808;-1.631385;0.028208;-6.247792;-65.976049;23.832958;-17.953841;0.601902;0.373478;-0.658732;0.253573;30.191289;0.000000;4222555400440;1649435703296875;0;1111;1;2217;1659.000000;38032;61840;41279;34127;34464;28735;32547;28564;30441;0;0;3.615061;21.643989;6.661967;2.077517;2.406447;-6.308132;-26.790352;-33.556175;-40.243730;0.633692;0.523116;-0.410040;-0.395793;26.363004;0.000000;4222555400440;1649435703296875;0;29791;1;2217;1659.000000;36800;32848;31887;32607;32768;31983;30117;33014;34501;0;0;9.195269;0.453625;-2.177104;-0.090688;-0.431678;-1.246411;-49.003405;5.973960;15.511795;-0.350742;-0.677532;0.361780;-0.535765;30.453172;0.000000;4222555400440;1649435703296875;0;33879;1;2217;1671.000000;45808;35520;30543;31775;33456;32047;28975;31607;34246;0;0;9.908201;1.916661;-1.509780;-0.139754;0.018037;-1.046083;-57.247359;-8.759808;12.888941;-0.308352;-0.698297;0.251888;-0.594855;30.059347;0.000000;4222555400440;1649435703296875;0;1119;1;2217;1612.000000;34016;28080;33311;30863;32336;32655;32439;38856;32734;0;0;2.761082;-10.556011;2.205544;0.145804;0.042098;-0.127743;-15.238867;78.256713;-4.131008;-0.233349;0.320481;-0.528472;0.750704;25.849430;0.000000
;4222555400460;1649435703304687;0;29791;1;2218;1556.000000;35328;31456;31647;32527;32720;32687;29843;31573;31758;0;0;6.146758;-2.764881;-2.195778;-0.867518;-0.234254;0.005459;-48.423376;-0.343522;-15.535021;-0.576088;-0.005263;0.737074;0.353295;30.659026;0.000000;4222555400460;1649435703304687;0;9311;1;2218;1580.000000;37728;30400;32063;28063;34656;28895;27941;33909;32308;0;0;11.698589;-5.605122;-1.031201;-1.085509;0.153372;-6.262713;-67.613627;22.188028;-17.487720;0.609537;0.386938;-0.650246;0.236483;30.601196;0.000000;4222555400460;1649435703304687;0;17495;1;2218;1659.000000;37072;62144;42111;34079;34304;28751;32771;28388;30569;0;0;2.889271;21.882045;7.289673;1.998520;2.153459;-6.284367;-25.144745;-35.860681;-40.115367;0.622883;0.540732;-0.395261;-0.404222;26.363004;0.000000;4222555400460;1649435703304687;0;50271;1;2218;1659.000000;36880;32928;31887;32575;32736;31999;30133;32966;34485;0;0;9.372130;0.628424;-2.177315;-0.141894;-0.482751;-1.222587;-49.050765;5.415507;15.618614;-0.352468;-0.680336;0.359129;-0.532856;30.453172;0.000000;4222555400460;1649435703304687;0;17495;1;2218;1671.000000;45632;34544;29647;31695;33472;32031;29039;31575;34246;0;0;9.786922;1.187800;-2.181194;-0.265611;0.044120;-1.070842;-57.083413;-9.194292;13.006925;-0.311195;-0.699226;0.249513;-0.593282;30.059347;0.000000;4222555400460;1649435703304687;0;21599;1;2218;1613.000000;34208;27264;33471;31007;32368;32655;32439;38840;32750;0;0;3.222110;-12.406502;2.565195;0.376783;0.096044;-0.127820;-15.373356;78.373832;-4.400508;-0.233400;0.320072;-0.527209;0.751751;26.047548;0.000000
;4222555400480;1649435703312500;0;37983;1;2219;1555.000000;35248;31536;31615;32495;32752;32767;29843;31589;31758;0;0;5.960930;-2.582050;-2.267312;-0.915595;-0.180400;0.132467;-48.020736;-0.788223;-15.371949;-0.575810;-0.002459;0.736110;0.355780;30.444126;0.000000;4222555400480;1649435703312500;0;21599;1;2219;1579.000000;38096;29760;31839;28431;34752;28863;27861;33701;32324;0;0;12.560093;-7.069592;-1.535133;-0.514110;0.311271;-6.302843;-68.985589;20.427581;-17.159981;0.616380;0.401480;-0.640404;0.220845;30.396243;0.000000;4222555400480;1649435703312500;0;54359;1;2219;1658.000000;36112;61440;41103;34063;34096;28719;32995;28260;30665;0;0;2.172924;21.366452;6.526890;1.970083;1.828416;-6.337372;-23.345508;-38.194643;-39.609012;0.611096;0.557468;-0.380843;-0.413219;26.154381;0.000000;4222555400480;1649435703312500;0;9311;1;2219;1659.000000;36928;33072;31935;32527;32720;32015;30149;32950;34469;0;0;9.474863;0.946356;-2.069579;-0.218367;-0.508703;-1.199024;-48.822184;4.940305;15.716722;-0.354307;-0.683035;0.356724;-0.529790;30.453172;0.000000;4222555400480;1649435703312500;0;17495;1;2219;1671.000000;45520;33808;29231;31663;33456;32015;29023;31543;34246;0;0;9.711462;0.637881;-2.492949;-0.315332;0.018269;-1.095786;-56.889788;-9.964259;13.118479;-0.314202;-0.700166;0.247212;-0.591550;30.059347;0.000000;4222555400480;1649435703312500;0;50271;1;2219;1612.000000;34032;28528;33183;31135;32432;32687;32439;38872;32718;0;0;2.780277;-9.544573;1.918342;0.581589;0.204486;-0.076232;-15.342411;78.327407;-4.296360;-0.233633;0.319051;-0.525504;0.753304;25.849430;0.000000
;4222555400500;1649435703320312;0;1119;1;2220;1556.000000;35216;31664;31647;32463;32768;32847;29827;31573;31758;0;0;5.884323;-2.293367;-2.195533;-0.968522;-0.155668;0.259289;-47.685738;-1.185235;-15.431751;-0.575771;0.000793;0.735005;0.358126;30.659026;0.000000;4222555400500;1649435703320312;0;46175;1;2220;1579.000000;38288;29216;31615;28751;34816;28847;27781;33477;32324;0;0;13.017301;-8.309317;-2.038720;-0.017511;0.414947;-6.318896;-70.387981;18.415729;-16.729104;0.622348;0.416927;-0.629474;0.206440;30.396243;0.000000;4222555400500;1649435703320312;0;17495;1;2220;1658.000000;35968;61296;39103;34111;33872;28671;33203;28084;30857;0;0;2.064059;21.260780;5.015428;2.043964;1.474953;-6.415032;-21.481408;-40.653408;-38.788725;0.598056;0.573535;-0.366959;-0.422763;26.154381;0.000000;4222555400500;1649435703320312;0;17503;1;2220;1659.000000;36848;33008;32111;32511;32688;32031;30149;32934;34501;0;0;9.297190;0.806868;-1.673480;-0.244119;-0.559632;-1.174637;-48.646333;4.572634;15.816206;-0.356087;-0.685750;0.354498;-0.526574;30.453172;0.000000;4222555400500;1649435703320312;0;42071;1;2220;1672.000000;45552;33440;30047;31647;33440;31999;29023;31495;34214;0;0;9.741893;0.362317;-1.881162;-0.339265;-0.010282;-1.121275;-56.820565;-10.298496;13.117338;-0.317299;-0.701154;0.244926;-0.589673;30.257171;0.000000;4222555400500;1649435703320312;0;5215;1;2220;1612.000000;33920;28672;33263;31167;32432;32655;32439;38872;32686;0;0;2.524398;-9.215271;2.097491;0.633478;0.203540;-0.127837;-15.364143;78.449435;-4.570770;-0.233779;0.318088;-0.523578;0.755006;25.849430;0.000000
;4222555400520;1649435703328125;0;17503;1;2221;1555.000000;35232;31856;31743;32415;32768;32911;29827;31589;31758;0;0;5.912793;-1.862337;-1.976527;-1.042478;-0.153339;0.362280;-47.882698;-1.346248;-15.315744;-0.575873;0.004504;0.733777;0.360445;30.444126;0.000000;4222555400520;1649435703328125;0;1119;1;2221;1579.000000;38384;29072;31567;28975;34832;28863;27717;33237;32340;0;0;13.241442;-8.639020;-2.146742;0.330269;0.441200;-6.287016;-71.957466;16.495172;-16.025074;0.627416;0.432868;-0.617875;0.192886;30.396243;0.000000;4222555400520;1649435703328125;0;17495;1;2221;1659.000000;36912;61280;37487;34191;33664;28591;33395;27940;31065;0;0;2.773945;21.239160;3.795397;2.169271;1.143734;-6.542861;-19.439210;-43.051122;-37.783776;0.583609;0.589122;-0.353512;-0.432857;26.363004;0.000000;4222555400520;1649435703328125;0;50271;1;2221;1659.000000;36992;32784;32335;32543;32624;32063;30165;32870;34533;0;0;9.627903;0.304325;-1.169552;-0.193807;-0.660912;-1.123611;-48.465092;4.241535;15.920889;-0.357648;-0.688542;0.352654;-0.523100;30.453172;0.000000;4222555400520;1649435703328125;0;9303;1;2221;1671.000000;45744;34096;30415;31599;33440;31967;29055;31463;34230;0;0;9.878428;0.850631;-1.605690;-0.414991;-0.008060;-1.170896;-56.750261;-10.518302;13.008921;-0.320715;-0.702077;0.242670;-0.587657;30.059347;0.000000;4222555400520;1649435703328125;0;21599;1;2221;1612.000000;34000;28480;33407;31215;32448;32623;32423;38888;32654;0;0;2.710336;-9.652036;2.420203;0.711061;0.228931;-0.179717;-15.246048;78.559900;-4.794521;-0.233814;0.317084;-0.521376;0.756938;25.849430;0.000000
