Metadata;Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa);Sync Count;Time;Button Status;Flags;Optional Data;Sample Count;Raw Temperature;Raw Acceleration X;Raw Acceleration Y;Raw Acceleration Z;Raw Gyroscope X;Raw Gyroscope Y;Raw Gyroscope Z;Raw Magnetometer X;Raw Magnetometer Y;Raw Magnetometer Z;Magnetometer Bridge Current;Raw Pressure ;Acceleration X (m/s^2);Acceleration Y (m/s^2);Acceleration Z (m/s^2);Angular Velocity X (rad/s);Angular Velocity Y (rad/s);Angular Velocity Z (rad/s);Magnetic Field X (uT);Magnetic Field Y (uT);Magnetic Field Z (uT);Orientation Quaternion Scalar;Orientation Quaternion X;Orientation Quaternion Y;Orientation Quaternion Z;Temperature (deg C) Z;Pressure (Pa)
;4222556179440;1649436007593750;0;21599;1;2073;1554.000000;35776;30864;32543;33295;32240;33983;29773;34449;32263;0;0;7.184352;-4.111044;-0.159705;0.388517;-0.984623;2.047372;-49.107819;24.939554;-11.334764;0.585974;-0.339506;-0.707912;-0.200576;30.229226;0.000000;4222556179440;1649436007593750;0;33887;1;2073;1578.000000;35984;32656;31919;28447;34304;33535;28281;34726;31736;0;0;7.639746;-0.433203;-1.352937;-0.402591;-0.248098;1.102401;-73.875065;12.487161;-21.235934;-0.455977;0.587150;0.498723;0.445664;30.191289;0.000000;4222556179440;1649436007593750;0;46167;1;2073;1657.000000;35056;44832;34671;32831;33040;32735;32584;29720;28508;0;0;1.561410;8.977954;1.666684;-0.010085;0.130049;0.038960;-9.456319;-39.124994;-57.544771;-0.755316;-0.606356;0.200922;0.146495;25.945758;0.000000;4222556179440;1649436007593750;0;25695;1;2073;1658.000000;33552;34736;31759;34111;32800;32847;30218;34977;34437;0;0;1.836885;4.755816;-2.462417;2.305538;-0.379939;0.187737;-49.388036;19.607191;16.698973;-0.047067;0.653312;-0.355766;0.666633;30.251762;0.000000;4222556179440;1649436007593750;0;62551;1;2073;1671.000000;45984;33664;35807;30799;32608;37423;29185;30976;34395;0;0;10.072556;0.523541;2.433967;-1.705949;-1.210370;7.421175;-41.523310;-41.321596;15.113844;0.386644;0.603995;-0.417420;0.558083;30.059347;0.000000;4222556179440;1649436007593750;0;5215;1;2073;1611.000000;34816;21360;36895;28223;33632;36655;30746;40817;35241;0;0;4.796257;-25.766830;10.239908;-4.156379;2.295243;6.302801;-60.273581;49.653576;5.683824;-0.031710;0.164571;-0.642581;0.747663;25.651313;0.000000
;4222556179460;1649436007601562;0;50271;1;2074;1554.000000;36000;31200;32127;33295;32336;33951;29773;34497;32311;0;0;7.683171;-3.364162;-1.104986;0.388009;-0.831036;1.994328;-49.024809;25.914371;-11.280337;0.585755;-0.344850;-0.707346;-0.193987;30.229226;0.000000;4222556179460;1649436007601562;0;54367;1;2074;1578.000000;36464;32688;31663;28415;34256;33583;28297;34758;31752;0;0;8.735229;-0.376632;-1.929810;-0.451882;-0.325109;1.177569;-73.644286;12.883484;-21.356077;-0.456417;0.590771;0.496071;0.443381;30.191289;0.000000;4222556179460;1649436007601562;0;1111;1;2074;1657.000000;35296;45472;34287;32799;33040;32719;32568;29736;28476;0;0;1.734453;9.453051;1.376698;-0.061399;0.130121;0.013144;-9.849169;-39.010746;-57.936702;-0.755605;-0.605924;0.200990;0.146697;25.945758;0.000000;4222556179460;1649436007601562;0;42079;1;2074;1658.000000;33376;34752;31839;34367;32928;32751;30218;35009;34405;0;0;1.441045;4.797379;-2.282219;2.713850;-0.173989;0.045802;-49.086148;20.909198;16.675272;-0.054698;0.653132;-0.348634;0.669986;30.251762;0.000000;4222556179460;1649436007601562;0;13399;1;2074;1670.000000;47504;35040;36927;30911;32608;37407;29089;31232;34379;0;0;11.203728;1.533383;3.274617;-1.530341;-1.209110;7.397285;-44.144763;-39.186773;15.175758;0.371541;0.592248;-0.439981;0.563575;29.861523;0.000000;4222556179460;1649436007601562;0;29791;1;2074;1611.000000;34672;22576;36527;28447;33408;36687;32074;39009;35449;0;0;4.429242;-23.014694;9.414419;-3.798371;1.935331;6.361838;-59.937817;55.123298;4.446388;-0.043147;0.143303;-0.657645;0.738312;25.651313;0.000000
;4222556179480;1649436007609375;0;1119;1;2075;1553.000000;36240;31616;31775;33279;32400;33951;29773;34577;32327;0;0;8.214568;-2.437949;-1.903953;0.364624;-0.726699;1.993851;-48.796435;26.704067;-10.986169;0.585750;-0.350143;-0.706475;-0.187591;30.014327;0.000000;4222556179480;1649436007609375;0;13407;1;2075;1578.000000;36880;32704;31407;28383;34256;33615;28281;34822;31784;0;0;9.685127;-0.354171;-2.506505;-0.500860;-0.323821;1.227352;-73.624759;13.347086;-20.990921;-0.456822;0.594558;0.493204;0.441094;30.191289;0.000000;4222556179480;1649436007609375;0;21591;1;2075;1656.000000;35360;45424;34655;32735;33040;32719;32552;29736;28476;0;0;1.783005;9.415545;1.654694;-0.163937;0.132654;0.013166;-9.990393;-38.664532;-58.008217;-0.756139;-0.605190;0.200993;0.146974;25.737135;0.000000;4222556179480;1649436007609375;0;54367;1;2075;1658.000000;33184;34656;32095;34543;32960;32671;30234;35073;34373;0;0;1.012884;4.590679;-1.705963;2.993845;-0.120607;-0.075201;-48.584078;21.655503;16.554293;-0.062645;0.652830;-0.340425;0.673795;30.251762;0.000000;4222556179480;1649436007609375;0;33879;1;2075;1670.000000;48768;38240;36415;31167;32640;37359;29041;31536;34411;0;0;12.115606;3.914033;2.892616;-1.128573;-1.161016;7.320169;-46.321403;-36.526671;15.161551;0.355433;0.580582;-0.461022;0.569254;29.861523;0.000000;4222556179480;1649436007609375;0;9311;1;2075;1610.000000;34960;23584;36047;28367;33184;36735;31690;38049;34761;0;0;5.034812;-20.747627;8.337475;-3.928028;1.571571;6.446159;-58.577634;61.222503;3.543091;-0.055651;0.122759;-0.672476;0.727742;25.453195;0.000000
;4222556179500;1649436007617187;0;21599;1;2076;1554.000000;36448;31872;31471;33199;32480;33935;29805;34625;32343;0;0;8.680453;-1.870382;-2.595802;0.233293;-0.600511;1.968182;-48.603889;27.531207;-10.414137;0.585856;-0.355550;-0.705206;-0.181776;30.229226;0.000000;4222556179500;1649436007617187;0;25695;1;2076;1578.000000;36896;32752;31135;28351;34272;33647;28297;34822;31800;0;0;9.720722;-0.245601;-3.118197;-0.549629;-0.296232;1.277126;-73.416203;13.850766;-20.650237;-0.457239;0.598464;0.490074;0.438863;30.191289;0.000000;4222556179500;1649436007617187;0;25687;1;2076;1656.000000;35584;45072;33903;32703;33056;32719;32568;29768;28492;0;0;1.955022;9.150211;1.086694;-0.215008;0.157883;0.012959;-10.213327;-38.643295;-57.961916;-0.756812;-0.604319;0.200891;0.147231;25.737135;0.000000;4222556179500;1649436007617187;0;5215;1;2076;1657.000000;33056;34464;32447;34623;32912;32623;30234;35121;34341;0;0;0.730733;4.166121;-0.913736;3.119444;-0.193662;-0.149382;-48.059353;22.628121;16.464648;-0.070805;0.652687;-0.331628;0.677502;30.050352;0.000000;4222556179500;1649436007617187;0;33879;1;2076;1670.000000;49792;39968;35999;31487;32624;37247;29025;31808;34427;0;0;12.865712;5.195062;2.582276;-0.624532;-1.192269;7.142104;-48.396851;-33.352032;15.033892;0.338225;0.569514;-0.480195;0.575039;29.861523;0.000000;4222556179500;1649436007617187;0;29791;1;2076;1610.000000;35504;23168;36111;28223;32864;36751;31386;38753;34537;0;0;6.266774;-21.707280;8.480853;-4.160007;1.048413;6.478891;-55.790464;67.277745;3.084798;-0.069460;0.103554;-0.687253;0.715637;25.453195;0.000000
;4222556179520;1649436007625000;0;42079;1;2077;1553.000000;36576;32256;31135;33087;32560;33903;29837;34689;32375;0;0;8.957976;-1.012091;-3.358203;0.055159;-0.471081;1.919402;-48.367078;28.366553;-10.159207;0.586000;-0.361116;-0.703538;-0.176731;30.014327;0.000000;4222556179520;1649436007625000;0;46175;1;2077;1578.000000;36816;32880;31119;28335;34256;33679;28345;34886;31816;0;0;9.533806;0.047335;-3.154105;-0.574011;-0.321289;1.327385;-73.326206;14.066062;-20.614590;-0.457624;0.602534;0.486813;0.436516;30.191289;0.000000;4222556179520;1649436007625000;0;5207;1;2077;1656.000000;35664;46464;34175;32639;33040;32719;32584;29752;28492;0;0;1.999566;10.188526;1.292194;-0.317780;0.132498;0.012179;-10.281475;-38.436436;-58.117738;-0.757707;-0.603128;0.200802;0.147631;25.737135;0.000000;4222556179520;1649436007625000;0;33887;1;2077;1658.000000;33200;34080;32863;34607;32768;32591;30234;35185;34293;0;0;1.067543;3.310621;0.022265;3.093044;-0.421958;-0.204379;-47.835210;23.638388;16.309335;-0.079037;0.653124;-0.322645;0.680502;30.251762;0.000000;4222556179520;1649436007625000;0;25687;1;2077;1670.000000;51072;39744;37167;31743;32560;37039;29041;32112;34443;0;0;13.836955;5.010216;3.458987;-0.218921;-1.302499;6.813474;-49.980434;-30.622388;14.900629;0.320383;0.559397;-0.497498;0.580453;29.861523;0.000000;4222556179520;1649436007625000;0;9311;1;2077;1610.000000;36224;22464;37071;28191;32528;36687;31850;39233;34617;0;0;7.902360;-23.324767;10.631541;-4.211001;0.497337;6.383189;-52.005619;72.939129;3.224359;-0.084399;0.086064;-0.701358;0.702543;25.453195;0.000000
;4222556179540;1649436007632812;0;9311;1;2078;1554.000000;36656;33152;30783;33023;32608;33823;29869;34737;32359;0;0;9.109617;0.998356;-4.158760;-0.051195;-0.396867;1.792772;-48.324973;29.108013;-9.902717;0.586078;-0.366507;-0.701766;-0.172364;30.229226;0.000000;4222556179540;1649436007632812;0;13407;1;2078;1579.000000;37056;33152;31023;28447;34224;33759;28345;34934;31848;0;0;10.073641;0.657431;-3.370856;-0.399546;-0.373598;1.456229;-73.374262;14.439604;-20.395993;-0.458524;0.606605;0.483623;0.433468;30.396243;0.000000;4222556179540;1649436007632812;0;50263;1;2078;1657.000000;35360;47328;35455;32575;33024;32719;32568;29768;28460;0;0;1.762526;10.837958;2.259215;-0.420581;0.104475;0.010720;-10.379253;-38.242676;-58.081462;-0.758819;-0.601617;0.200734;0.148180;25.945758;0.000000;4222556179540;1649436007632812;0;42079;1;2078;1658.000000;33504;33488;33231;34575;32656;32559;30250;35217;34261;0;0;1.769988;1.985468;0.850303;3.040676;-0.598602;-0.258742;-47.423616;24.227478;16.474858;-0.087200;0.654010;-0.313558;0.682897;30.251762;0.000000;4222556179540;1649436007632812;0;9303;1;2078;1669.000000;52528;39312;37967;32015;32560;36847;29057;32352;34475;0;0;14.943250;4.666123;4.059949;0.209794;-1.306843;6.511640;-51.522525;-27.498439;14.950138;0.302052;0.550007;-0.512821;0.585894;29.663699;0.000000;4222556179540;1649436007632812;0;50271;1;2078;1611.000000;37328;21648;37951;28255;32240;36591;32538;39393;34457;0;0;10.402155;-25.210018;12.603289;-4.107425;0.024228;6.233580;-48.321158;78.629589;3.894149;-0.100185;0.070171;-0.714359;0.689007;25.651313;0.000000
;4222556179560;1649436007640625;0;54367;1;2079;1554.000000;36928;34320;30783;33167;32576;33695;29869;34785;32375;0;0;9.687112;3.613155;-4.159210;0.178797;-0.449271;1.586797;-47.998169;29.685884;-9.347750;0.586176;-0.370825;-0.700532;-0.167753;30.229226;0.000000;4222556179560;1649436007640625;0;37983;1;2079;1578.000000;37408;33472;30943;28671;34176;33839;28361;34982;31864;0;0;10.865980;1.369706;-3.551965;-0.050992;-0.447771;1.590817;-73.284153;14.915844;-20.177919;-0.460321;0.610408;0.480817;0.429327;30.191289;0.000000;4222556179560;1649436007640625;0;58455;1;2079;1656.000000;35248;47152;35135;32607;33024;32799;32568;29784;28460;0;0;1.679265;10.706925;2.017146;-0.369111;0.106546;0.139194;-10.477596;-38.148010;-58.120088;-0.759883;-0.600155;0.200990;0.148303;25.737135;0.000000;4222556179560;1649436007640625;0;58463;1;2079;1658.000000;33872;32736;33599;34527;32640;32543;30250;35249;34229;0;0;2.621651;0.302916;1.678433;2.964050;-0.624048;-0.286293;-47.031431;24.921906;16.516671;-0.095112;0.654924;-0.304548;0.685039;30.251762;0.000000;4222556179560;1649436007640625;0;46167;1;2079;1670.000000;54096;39232;36895;32415;32640;36703;29073;32624;34459;0;0;16.127253;4.586542;3.259309;0.837897;-1.187685;6.280572;-53.056042;-23.942221;14.770720;0.282939;0.541179;-0.525729;0.592183;29.861523;0.000000;4222556179560;1649436007640625;0;33887;1;2079;1611.000000;38528;21104;38671;28479;31952;36415;33386;39249;34505;0;0;13.105346;-26.483657;14.215822;-3.745805;-0.449556;5.957136;-46.373933;87.773672;7.245526;-0.116570;0.056126;-0.725549;0.675899;25.651313;0.000000
;4222556179580;1649436007648437;0;29791;1;2080;1555.000000;37280;34928;31215;33743;32608;33503;29917;34865;32391;0;0;10.466732;4.966947;-3.179652;1.100071;-0.400555;1.264955;-47.642176;30.547691;-8.983098;0.587506;-0.372106;-0.700226;-0.161422;30.444126;0.000000;4222556179580;1649436007648437;0;54367;1;2080;1579.000000;37600;33104;30639;28863;34208;33919;28409;35030;31880;0;0;11.318238;0.530581;-4.235619;0.248305;-0.395113;1.721915;-73.121888;15.379319;-20.080645;-0.463128;0.613803;0.478084;0.424492;30.396243;0.000000;4222556179580;1649436007648437;0;9303;1;2080;1656.000000;35872;47728;34271;32607;33008;32927;32568;29800;28444;0;0;2.141825;11.129807;1.364839;-0.369065;0.080275;0.343016;-10.552111;-38.187309;-57.948712;-0.761042;-0.598516;0.201801;0.147881;25.737135;0.000000;4222556179580;1649436007648437;0;5215;1;2080;1658.000000;34144;32032;33679;34431;32752;32527;30250;35281;34165;0;0;3.256537;-1.269397;1.858806;2.812555;-0.447801;-0.313115;-46.722307;25.496507;16.127469;-0.102341;0.655360;-0.295898;0.687367;30.251762;0.000000;4222556179580;1649436007648437;0;46167;1;2080;1669.000000;55504;37920;35679;32783;32752;36495;29089;32880;34459;0;0;17.206209;3.583940;2.350014;1.414899;-1.013005;5.952590;-53.918937;-20.972593;14.922967;0.263548;0.532916;-0.536090;0.599292;29.663699;0.000000;4222556179580;1649436007648437;0;21599;1;2080;1611.000000;40576;20896;39295;28831;31648;36175;33834;38897;34441;0;0;17.692426;-27.029572;15.612322;-3.177834;-0.950259;5.578331;-42.403106;101.789862;20.390022;-0.133417;0.044176;-0.734418;0.663987;25.651313;0.000000
;4222556179600;1649436007656250;0;50271;1;2081;1555.000000;37248;33456;31999;34399;32768;33327;29933;34865;32375;0;0;10.444963;1.660213;-1.399022;2.152426;-0.144497;0.963523;-47.684293;31.389758;-8.593511;0.590839;-0.369963;-0.700390;-0.153266;30.444126;0.000000;4222556179600;1649436007656250;0;54367;1;2081;1578.000000;37616;32704;30015;29007;34208;33999;28425;35094;31912;0;0;11.369007;-0.377639;-5.638327;0.473495;-0.390157;1.854186;-72.765331;15.814815;-19.998260;-0.466679;0.616996;0.475371;0.418985;30.191289;0.000000;4222556179600;1649436007656250;0;21591;1;2081;1657.000000;36432;50064;34575;32559;33024;33023;32552;29816;28444;0;0;2.537714;12.868395;1.595085;-0.445611;0.102099;0.494822;-10.756185;-38.068051;-58.063416;-0.762481;-0.596539;0.202856;0.147016;25.945758;0.000000;4222556179600;1649436007656250;0;13407;1;2081;1658.000000;34560;31328;33759;34287;32848;32527;30250;35313;34117;0;0;4.214743;-2.846735;2.038966;2.584586;-0.297506;-0.316368;-46.666113;25.934186;15.856496;-0.108791;0.655407;-0.287875;0.689735;30.251762;0.000000;4222556179600;1649436007656250;0;9303;1;2081;1670.000000;57120;37072;34687;33119;32848;36239;29137;33136;34443;0;0;18.436651;2.928301;1.609395;1.943232;-0.870178;5.545671;-54.950335;-18.124679;15.019993;0.244159;0.525404;-0.543913;0.607039;29.861523;0.000000;4222556179600;1649436007656250;0;5215;1;2081;1611.000000;42064;21616;39631;29183;31408;36095;34042;38689;34313;0;0;20.992879;-25.458573;16.363150;-2.612605;-1.339298;5.457225;-27.217733;93.795949;31.851986;-0.151082;0.033260;-0.741143;0.653281;25.651313;0.000000
;4222556179620;1649436007664062;0;58463;1;2082;1555.000000;37216;32624;32031;34591;32816;33247;29917;34897;32343;0;0;10.401812;-0.208341;-1.326348;2.460083;-0.067987;0.830183;-47.693585;32.101599;-8.150377;0.594691;-0.366666;-0.700691;-0.144673;30.444126;0.000000;4222556179620;1649436007664062;0;21599;1;2082;1578.000000;37792;32656;29983;29375;34144;34063;28457;35142;31880;0;0;11.772538;-0.492392;-5.710675;1.044438;-0.494021;1.966393;-72.836115;16.427944;-19.670423;-0.471564;0.619482;0.473478;0.411933;30.191289;0.000000;4222556179620;1649436007664062;0;5207;1;2082;1657.000000;36544;51824;35055;32479;33040;33135;32536;29848;28412;0;0;2.602345;14.181130;1.957764;-0.573380;0.126383;0.672536;-10.976735;-38.012491;-58.351654;-0.764330;-0.594047;0.204178;0.145665;25.945758;0.000000;4222556179620;1649436007664062;0;29791;1;2082;1657.000000;35408;30576;34111;34111;32912;32511;30234;35345;34117;0;0;6.143367;-4.548037;2.830383;2.304354;-0.196514;-0.346359;-46.564998;26.509750;15.408649;-0.114318;0.655268;-0.280545;0.691990;30.050352;0.000000;4222556179620;1649436007664062;0;54359;1;2082;1670.000000;58320;38640;33855;33455;33008;35919;29201;33392;34395;0;0;19.321234;4.087145;0.987662;2.470329;-0.623242;5.039660;-55.779588;-14.733924;15.070746;0.225300;0.518589;-0.548941;0.615605;29.861523;0.000000;4222556179620;1649436007664062;0;62559;1;2082;1611.000000;43696;22752;39391;29583;31152;35887;34266;38625;34121;0;0;24.600298;-22.952726;15.823135;-1.968132;-1.759513;5.129452;-21.058536;71.642003;26.925718;-0.169129;0.023964;-0.745523;0.644218;25.651313;0.000000
;4222556179640;1649436007671875;0;13407;1;2083;1555.000000;37392;32832;31935;34719;32816;33167;29933;34913;32311;0;0;10.795272;0.252699;-1.544730;2.664901;-0.068587;0.699880;-47.490543;32.854765;-8.025225;0.598698;-0.362501;-0.701221;-0.135807;30.444126;0.000000;4222556179640;1649436007671875;0;58463;1;2083;1578.000000;38064;32624;30591;29775;34112;34111;28457;35206;31864;0;0;12.393120;-0.574784;-4.344221;1.665095;-0.545977;2.054157;-72.933548;16.755282;-19.369658;-0.477948;0.621009;0.472419;0.403403;30.191289;0.000000;4222556179640;1649436007671875;0;5207;1;2083;1657.000000;36272;51056;34703;32383;33072;33295;32520;29864;28412;0;0;2.405915;13.610900;1.691560;-0.726483;0.175550;0.926671;-10.984574;-37.789347;-58.187373;-0.766706;-0.590913;0.205851;0.143559;25.945758;0.000000;4222556179640;1649436007671875;0;50271;1;2083;1658.000000;36560;29648;34367;33887;33008;32495;30234;35393;34069;0;0;8.762369;-6.646477;3.405632;1.949940;-0.047952;-0.378540;-46.439413;27.189207;15.023373;-0.118679;0.654869;-0.274134;0.694199;30.251762;0.000000;4222556179640;1649436007671875;0;33879;1;2083;1670.000000;57424;41200;33647;33695;33184;35567;29249;33600;34347;0;0;18.610562;6.016949;0.830523;2.846601;-0.350464;4.483799;-56.066397;-11.327454;15.455262;0.207481;0.512407;-0.551428;0.624755;29.861523;0.000000;4222556179640;1649436007671875;0;62559;1;2083;1611.000000;45840;24272;38783;29951;30976;35567;34490;38673;33865;0;0;29.338650;-19.598083;14.457979;-1.372732;-2.055026;4.617981;-28.540400;71.947713;19.344963;-0.186727;0.016495;-0.747813;0.636896;25.651313;0.000000
;4222556179660;1649436007679687;0;33887;1;2084;1555.000000;37520;33088;31743;34975;32896;33103;29933;34945;32263;0;0;11.077925;0.823340;-1.981055;3.075612;0.059550;0.589223;-47.078022;33.460959;-7.654892;0.603499;-0.356959;-0.701735;-0.126240;30.444126;0.000000;4222556179660;1649436007679687;0;33887;1;2084;1579.000000;38352;32752;31231;29983;34112;34159;28505;35238;31880;0;0;13.045514;-0.293608;-2.906022;1.988057;-0.547159;2.134956;-72.476196;17.068371;-19.190240;-0.485180;0.622003;0.471615;0.394071;30.396243;0.000000;4222556179660;1649436007679687;0;37975;1;2084;1657.000000;36080;50592;36143;32335;33056;33503;32504;29912;28412;0;0;2.268089;13.266561;2.779561;-0.803198;0.148583;1.257396;-10.714574;-37.690531;-58.030893;-0.769400;-0.587251;0.208320;0.140582;25.945758;0.000000;4222556179660;1649436007679687;0;62559;1;2084;1657.000000;38544;28000;33615;33663;33040;32431;30218;35409;34021;0;0;13.274262;-10.374787;1.713018;1.592730;0.002831;-0.487534;-46.480652;27.864433;14.485319;-0.121775;0.654580;-0.268417;0.696167;30.050352;0.000000;4222556179660;1649436007679687;0;33879;1;2084;1670.000000;54640;46368;33951;33791;33328;35183;29329;33808;34283;0;0;16.440321;9.925640;1.054284;2.997793;-0.128676;3.878508;-55.964369;-7.884189;15.604687;0.191229;0.506894;-0.551929;0.633927;29.861523;0.000000;4222556179660;1649436007679687;0;5215;1;2084;1611.000000;48416;26608;37455;30207;30912;35183;34794;38849;33657;0;0;35.013217;-14.415624;11.478779;-0.955466;-2.172792;3.999209;-26.874807;81.275257;19.544692;-0.203086;0.010813;-0.748654;0.630996;25.651313;0.000000
;4222556179680;1649436007687500;0;1119;1;2085;1555.000000;37648;33664;31647;35199;32944;33087;29949;34945;32199;0;0;11.348933;2.113111;-2.199309;3.435499;0.136829;0.556252;-46.648129;34.126060;-7.565474;0.608899;-0.350385;-0.702175;-0.115853;30.444126;0.000000;4222556179680;1649436007687500;0;5215;1;2085;1579.000000;38560;32992;31807;30079;34112;34239;28537;35302;31848;0;0;13.510903;0.242926;-1.611645;2.138460;-0.544444;2.264526;-72.200354;17.802996;-18.855842;-0.492908;0.622854;0.470653;0.384162;30.396243;0.000000;4222556179680;1649436007687500;0;25687;1;2085;1657.000000;35152;51840;37711;32335;33024;33679;32440;29960;28396;0;0;1.556288;14.208983;3.963385;-0.803266;0.096662;1.537518;-10.740072;-37.755278;-58.301567;-0.772174;-0.583307;0.211578;0.136876;25.945758;0.000000;4222556179680;1649436007687500;0;13407;1;2085;1657.000000;41808;25472;33247;33359;33040;32415;30218;35425;34021;0;0;20.690711;-16.099610;0.883338;1.109010;0.000340;-0.523797;-46.360597;28.460072;13.934784;-0.123535;0.654542;-0.263911;0.697614;30.050352;0.000000;4222556179680;1649436007687500;0;9303;1;2085;1670.000000;50928;55056;30927;33759;33376;34719;29377;33968;34203;0;0;13.518453;16.483918;-1.216459;2.951012;-0.062174;3.148342;-55.677313;-4.659986;15.987511;0.176957;0.502583;-0.550868;0.642372;29.861523;0.000000;4222556179680;1649436007687500;0;50271;1;2085;1610.000000;52816;30096;35583;30255;31072;34639;35274;38817;33641;0;0;44.723244;-6.698109;7.277961;-0.868227;-1.935973;3.115041;-18.848169;84.790693;19.007160;-0.216522;0.007060;-0.749222;0.625887;25.453195;0.000000
;4222556179700;1649436007695312;0;33887;1;2086;1555.000000;37760;34368;31567;35423;32976;33087;29949;34929;32167;0;0;11.578901;3.691113;-2.381178;3.795601;0.188627;0.549003;-46.511451;34.589245;-7.624980;0.614807;-0.342843;-0.702525;-0.104544;30.444126;0.000000;4222556179700;1649436007695312;0;29791;1;2086;1578.000000;38832;33008;32383;30127;34096;34303;28585;35350;31832;0;0;14.129219;0.267993;-0.317194;2.214390;-0.566111;2.368737;-72.231353;18.319860;-18.543120;-0.500856;0.623680;0.469514;0.373796;30.191289;0.000000;4222556179700;1649436007695312;0;62551;1;2086;1657.000000;35568;50048;36463;32335;32960;33871;32408;29976;28396;0;0;1.888980;12.866301;3.020898;-0.803722;-0.005943;1.842883;-10.872547;-37.528575;-58.514028;-0.774984;-0.579023;0.215830;0.132475;25.945758;0.000000;4222556179700;1649436007695312;0;13407;1;2086;1657.000000;43184;23584;32895;32783;33104;32527;30202;35425;34005;0;0;23.845911;-20.337971;0.091694;0.193906;0.094439;-0.363895;-46.246623;28.799999;13.586309;-0.123293;0.654515;-0.262347;0.698271;30.050352;0.000000;4222556179700;1649436007695312;0;58455;1;2086;1670.000000;47232;60048;28335;33503;33328;34127;29441;34112;34123;0;0;10.657867;20.272979;-3.163390;2.555970;-0.151250;2.218319;-55.419304;-1.694922;16.100758;0.165561;0.500099;-0.548903;0.648996;29.861523;0.000000;4222556179700;1649436007695312;0;50271;1;2086;1610.000000;56528;33504;36575;29951;31248;34159;35578;38561;33673;0;0;52.896578;0.861001;9.493907;-1.346488;-1.676208;2.330466;-8.556974;84.823473;18.117111;-0.227227;0.005369;-0.751016;0.619931;25.453195;0.000000
